,sentiment,sentiment:confidence,text
735,0,0.6838,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
736,0,1.0,it is such fucking horseshit that i have to install chrome just to watch  on my mac  hey  when are you going to fix this?!??
737,0,0.7024,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
738,0,0.7258,how long is this  ios 8 1 1 update going to take?!
739,0,0.5041,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
740,1,0.7877,"in the world of  mobile  processors,  aapl 64 bit chips blow away  competition   disruptive  technology at its best  "
741,0,0.6758,i just want to delete all my emails without turning 40 
742,1,1.0,congrats to  mary sotos   for green power leadership awards at rem14   
743,1,0.5031,  aww look tht u have a lot of work guys good luck!
744,0,0.7039," official i have 2 appletv's constantly loosing network co, watching tv media is impossible, can you re"
745,0,1.0,ok seriously    when is  going to fix ios 8? i'm still missing music!
746,1,0.6722, it is funny that you need an old   to promote your new   applesetsthetrend
747,0,1.0,fuck u  i just dropped my new iphone6  and it got all sctratched up ! im done with apple so fucking fragile
748,1,0.665,  so great to see that you guys are recording in the air! hopefully batteries of future will come out soon!  )
749,0,1.0,why do you hate business so much 
750,0,0.6645,  fuck wrong witchall niggas ?
751,0,1.0,rt    fuck wrong witchall niggas ?
752,0,0.5087,get three way facetimeing  im sick of google hangouts  
753,0,1.0,  macos  yosemite is a buggy piece of shit  it makes me miss  windows8 
754,0,0.5077, make bigger storage
755,1,0.7506,omg omg i just paid a kinder bueno w   pay at walgreens awesome experience at walgreens 
756,1,0.6971,photo  omg omg i just paid a  bueno w   pay at  awesome experience (at walgreens) 
757,0,1.0,if my phone dies mid tweet i will sue you 
758,0,1.0,this happened to me several times!! fuck you  deleted rivals' music from ipods for years    
759,0,1.0,i'm not happy about that 
760,1,0.674, just changed the game  applelive
761,0,0.6942, get it together
762,0,1.0, and  the support i received for my ipad tonight was ridiculous going in circles with no solution smh
763,0,1.0,  the ipad update to ios 8 is an absolute disaster  nothing works right anymore  safari crashes constantly   ifail
764,0,1.0, deleted music from customers' ipods 
765,0,1.0,"hey  why is my phone dying when it's on the charger  
ur stuff sucks"
766,0,0.5061,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
767,0,1.0, doesn't even own that handle? lol siri knows nothing is what i wanted to tell you mac peeps
768,0,0.7044,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
769,0,1.0,  yosemiteproblems erases my saved pass words every day  this is getting annoying 
770,0,1.0,and they ain't open till 8 to help me so i can't even contact anyone for the shoot now  u can suck multiple digs  whack
771,0,1.0,i hate my macbook now  fuck this update and fuck you 
772,0,1.0,yall chargers weak yall needa make iphone charger otterboxes for the cord 
773,0,1.0,s o to  for charging me for two ringtones and then not letting me use them   thanksobama
774,0,0.3339, and these are the top places to work       doesn't reflect society's makeup 
775,0,1.0,  i'll take a look at that  i'm fed up with ipad well  amp  truly  
776,0,1.0,i swear to fuck i would rather cut and splice physical fucking tape than dick around with one more  product with shit design 
777,1,0.6884,i love  bc i can record in my home  but can they pull some serious fuckshit  this thing is designed to get lost 
778,0,0.6646,"apple may be working on virtual reality, but it's destroyed the evidence 
     talk to me!  scuba"
779,0,0.738,your telling me there's no santa claus emoji? 
780,0,0.6971,playing with   healthkit  somebody needs to show them how to make proper axis labels   infographic  design 
781,0,1.0,"between 07  amp  09,  deleted  music off of some customers' ipods without telling them  "
782,0,0.6624,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
783,0,0.6884,"apple inc  ( aapl), anti trust laws, class action lawsuit and viable  plaintiffs   technology"
784,1,0.6892, sunrise  northamptonshire  northampton wow what a sunrise this morning  iphone6  apple   sun 
785,1,0.6913,rt   sunrise  northamptonshire  northampton wow what a sunrise this morning  iphone6  apple   sun 
786,0,1.0,this is why i would never want to own an  device  but sadly people seem to be okay with that  
787,0,0.7039,"gotta love the autocorrect in iphone  nothing makes a person more illiterate than that  fuck me,quit guessing and not let us correct  "
788,0,0.6843,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
789,1,1.0,"  that looks amazing, don't think anyone can say they recorded music on a plane haha"
790,0,0.5044,"' studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
791,1,0.8579,'after school' app gets pulled by      i say good!  cyber bullying is awful 
792,0,1.0,  total nightmare!!!! and they take a big slice of the cake !
793,0,0.7297,why is my phone on 26 if i charged it all night hmmmmm?   
794,0,1.0, it's doing strange things to  files as well   create a new folder and it disappears etc     yosemite  bugs
795,0,1.0,it's done well but my '04  40gb  ipod photo has possible come to an end after 10yrs  battery won't charge!  ( 
796,0,1.0,rt    or you can't even sync folders
797,0,1.0,steve wozniak tries to gut the legacy of the late steve jobs   uncool   via 
798,0,1.0,that's what happened to my music!  deleted music from customers' ipods 
799,1,0.6604,"ok, i finally decided to buy this big 'ipad' to phone     iphone6 grey by  normally more excited    smartphone"
800,1,0.747,"i for india  apple plans big push with 500 stores  aapl  aapl 
"
801,0,1.0,   it is a universal problem with 128gb models  some people think there will be a total recall 
802,1,0.6809, to host free workshops to take the mystery out of coding   cnet   technology  coding  
803,0,1.0,apple tv fades away in streaming video player market     vod  streaming 
804,0,0.5715,the dirty secret in the shadow of silicon valley      nice 2 know ur doing good with ur billions!
805,1,0.6754,"finally!  gives  india the attention it deserves, plans to set up more than 500 stores  via "
806,0,1.0,any other  iphone6 users have a random  vertical  line showing up on their screen since  upgrading to  ios811? 
807,0,1.0,rt  apple tv fades away in streaming video player market     vod  streaming 
808,0,0.9168,i just held my phone close to my cheek and it gave me a shock ohhshit  help
809,0,0.6654, fully explains our airplay trouble   fix your shit 
810,1,0.498,"after years of losses apple is finally clawing back some market share against android  aapl  aapl 
"
811,0,0.6443, aapl apple deleted songs from customers' ipods   
812,0,0.6838,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
813,0,0.738,the  enterprise developer agreement is (wait for it ) 719  (seven hundred and nineteen) pages !!
814,0,1.0,"when a company is playing catch up, it lost its innovation momentum  sorry   via "
815,0,0.7044,only had the iphone 2 years  still can't decipher how to use calendar   isitme  who gets paid how much?
816,1,0.9456,"rt  'congrats to  mary sotos  for green power leadership awards  '
"
817,0,0.6796, gbp200 repair an  iphone5 that died 4 mths out of warranty  the new phone comes with only 90 days warranty  why?!?!  unhappycustomer
818,0,1.0,mark  zuckerberg slams tim  cook  you don't care about your customers  fb  aapl  
819,1,1.0,  i can't say enough about how awesome apple has been  they've already processed a reorder for the phone that ups lost
820,0,1.0,mark  zuckerberg slams tim  cook  you're not in alignment with your customers  fb  aapl  
821,0,0.6752, 'deleted  ipod  music from rival services' 
822,1,1.0, excellent customer service thanks ian  applestorecoventgarden
823,0,1.0, why i cannot alt tab back to full screen app!? grrrr!  usability
824,0,0.9357, why the fuck when i leave my charger at home do i gotta start sending my goodbye texts at 10 09am?
825,1,0.6784,how apple became one of the greenest companies in america     energy  efficiency
826,0,1.0,rt  yea let me just pay 600 dollars for phone so it dies at 30  fix your shit 
827,0,1.0, founder attacks  boss over 'ridiculous' comments 
828,0,1.0,"dear  i place all my browser eggs in the  safari basket  guess what? safari is broken, please fix the release you pulled   fail"
829,0,0.6595,"foxconn robots proving unsuitable for iphone assembly, updated versions in the works   aapl"
830,1,1.0,"the king of the phablets! apple's iphone 6 plus is bestseller for past three months    aapl  aapl 
"
831,0,0.6758,what is the point of making an apt at  genius bar when you sit and wait for 40 min and counting?!
832,0,0.5032,rt  your telling me there's no santa claus emoji? 
833,0,1.0,   hasn't apple been doing this for decades? this is why i don't support apple   apple  deletegame
834,1,0.5364,"watching  orion  eft1 reenter at 20,000mph on my   iphone as i am driving 80mph through the middle of no  amp  where texas   howcoolisthat"
835,0,0.5207,   it's definitely a bit frustrating as a consumer  i'm a big  supporter
836,0,1.0,why i hate  apple   aapl  
837,0,1.0,my  power cord caught on fire!   yet another non travelling power cord i have less than a year    applecordfire 
838,0,1.0,what i find alarming about  power cords is how quickly they fray   i don't always notice when i don't travel with them   applecordfire
839,0,0.6861,"and if i leave my mac plugged in when i leave the house, do i need to check the  power cord every time?   applecordfire"
840,0,1.0,and how about kids?  do parents need to monitor the  power cords daily to make sure they are still safe?   applecordfire
841,0,1.0,"i was out to dinner last night and left my computer to charge   had the fire happened then, i'd have no house     applecordfire"
842,1,0.6631, special education staff working hard on behalf of our students with disabilities  ed1426 
843,0,1.0,"dear  all i want for xmas is for ios 8 to stop crashing my ipad   signed, cindy lou who of whoville  apple"
844,0,0.532,hey  how can i take u2's album off my phone?
845,0,1.0,apple inc  deleted songs from rival services from ipods   aapl
846,1,1.0,so cool!  stores will host free 'hour of code' workshops on dec  11 to promote computer science    tech
847,1,0.6879,9 awesome paid  iphone apps that are free for a limited time (save over  100!)  via   aapl
848,0,1.0, the fact these itunes updates makes it anal to reset play counts sometimes yall do the mosttttt
849,0,1.0,why is it so hard to reach   buy suicide squad comics at apple store in turkey?   
850,0,1.0, how why did my ical undo 6 months of entries related to recurring date entries? they all re set to 'pay cc'  i had changed to  amnt  
851,1,0.6698,way to go  
852,0,1.0,just watched my dad struggle to answer a call because his  iphone wouldn't let him answer  great job on  ios  not   
853,0,1.0, ical again!!! it reset all my recurring in spite of months of individualizing each one per current date   fail  icloud  sucking
854,1,1.0,love the  is supporting  hourofcode with workshops!  ) 
855,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
856,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
857,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
858,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
859,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
860,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
861,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
862,0,0.6759,wanted the  iphone 6 but that lighting charger made me go to an   1020 
863,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
864,0,1.0,  let me just go ahead and get this one out of the way  'u gonna get a virus  amp  ur whole house will explode!'
865,0,0.6708,"zuckerberg attacks  if apple really cared about customers, iphones would cost less  aapl  aapl 
"
866,1,0.6758,rt  love the  is supporting  hourofcode with workshops!  ) 
867,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
868,1,0.7346,rt  love the  is supporting  hourofcode with workshops!  ) 
869,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
870,1,0.6758,rt  love the  is supporting  hourofcode with workshops!  ) 
871,0,1.0,"my keyboard only ever freezes up when i'm trying to talk to ian,  why do u hate the sophian"
872,0,0.6879,"2nd day with my new iphone, wtf  ?! 
in switching to  "
873,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
874,1,1.0, iphone5s is the best mobile that i have had  that's easy it is only that works and it is wonderfull! thanks  
875,0,0.6979,wut?  can i have my money back? kthx 
876,0,1.0,took me an hour (half of it was decided in a bubble bath) that i cannot download ios 8  i hate you  
877,0,1.0, blame 
878,1,1.0,"dude,  is all over the marketing for beats  they have a great marketing team at apple "
879,0,0.68,why don't we have harry potter emojis please work on this 
880,0,0.6758,rt  why don't we have harry potter emojis please work on this 
881,0,1.0,rt  why don't we have harry potter emojis please work on this 
882,0,0.6719,rt  why don't we have harry potter emojis please work on this 
883,0,0.6595,rt  why don't we have harry potter emojis please work on this 
884,1,0.6971,rt  love the  is supporting  hourofcode with workshops!  ) 
885,0,0.48,rt  why don't we have harry potter emojis please work on this 
886,0,0.6515,rt  why don't we have harry potter emojis please work on this 
887,0,1.0, had a dream last night where i downgraded my  iphone to a 4s and spent the rest of the dream trying to figure out what to do   shame
888,0,1.0, ios8 is still shit
889,0,1.0,"   thanks, i'll keep it in mind  tho, i've lately been so unhappy with everything  that i'm moving away from them"
890,0,0.6804,   i have a windows lappy which works well and was half the price of the alternative
891,0,0.5024, apple id should always b able to b set up w out cred card paypal gift card attach to it  you'll still get your   if they buy   fail
892,0,0.6758,rt  why don't we have harry potter emojis please work on this 
893,0,0.5044, admits deleting rival music store tracks from ipods   apple    
894,0,1.0,"is it just me, who feels  yosemite eats more battery  amp  resource than  mavericks?   are you reading this?"
895,0,1.0, u used to b cool what happened
896,0,0.7021,it  amp  marketing systems  cause headaches as card holders with  pay are being opted in for promotions without permission
897,0,0.665,   founder  attacks  boss  over 'ridiculous' comments about ads 
898,1,1.0,"rt  dude,  is all over the marketing for beats  they have a great marketing team at apple "
899,0,1.0,"  wireless family share plan, one line upgrade just killed my discount  not sure it was mentioned on  pre order page "
900,1,0.6665, aapl rt  proud to be part of  hourofcode next week  events at apple retail stores around the world  
901,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
902,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
903,0,1.0,itunes is awful  amp  is ruining my life fix your shit 
904,0,0.6585," forget    apple 's  iphone and   samsung's galaxy, the  humble flip phone is back  ( frid    "
905,0,0.675, aapl why can't apple meet demand for the iphone 6?   
906,0,1.0,"had soo many iphones and never had a problem, smashed 2 screens in 3 months with this 6  u can suck my balls"
907,0,0.6373,"rt  had soo many iphones and never had a problem, smashed 2 screens in 3 months with this 6  u can suck my balls"
908,0,1.0,is there ever going to be a moment y'all are going to fix the battery? mine goes from 100  to 22  in an hour  
909,1,1.0,sorry  but i will be taking my smartphone talents over to  the iphone 6 is more reliable  amp  is better for everyday usage 
910,0,0.6595," why  can't    apple  meet demand for the  iphone6?  ( friday, 5  december) "
911,0,1.0,paid  20 for a new 5 charger and couldn't  b more pissed about it    this is rape 
912,0,0.6525, my wifi is on  amp  working on everything else but my ipad  i'm so pissed  two days it's been like this! get it together  apple
913,0,1.0,or  or  i fucking hate yhis ohone omg im so embarrassed
914,0,0.6759999999999999,why can't apple meet demand for the iphone 6?  aapl 
915,1,1.0,rt  love the  is supporting  hourofcode with workshops!  ) 
916,0,0.6505,"ie, chrome, and firefox all now have public feature roadmaps   come on,  safari!  feel free to fork "
917,0,0.6759999999999999,morning or should i say evening now that  replaced my crimped cord! 
918,0,0.6828," yeah, seriously    why doesn't  have one?  good developer relations i think to have one "
919,0,1.0,hey  my 5s keeps glitching   
920,0,1.0,hey  every time you update itunes you make it worse  and worse   dontupdateitunes
921,0,1.0,  i mean it didn't auto correct so who is really at fault here 
922,0,0.6765,   apple i'm gonna sue you for thatb
923,0,1.0,every time i change keyboards this come up  like wtf  get your shit together 
924,0,1.0, last time i checked i thought i bought a iphone 6 not a slippery ass bar of soap disguised as one  i didnt deserve this
925,0,1.0,rt  paid  20 for a new 5 charger and couldn't  b more pissed about it    this is rape 
926,0,1.0,protesters in the  store pretty much sums it up  its like a gravitational pull  shocked it took this long  next stop? starbucks!!
927,0,1.0,"rt  hey  why is my phone dying when it's on the charger  
ur stuff sucks"
928,0,1.0,i have to be honest  my once great fanaticism for  is turning into an equally great dislike 
929,0,1.0, i really do know my mouse batteries haven't inceased in charge since the last time my mac told me they were low
930,0,0.6547, chrome needs a fucking update asap  why do  and  play this stupid back n forth shit over software   letmecreate
931,0,1.0,"my phone died at 8 , why would you let this happen "
932,0,1.0,dang this phone fuckin sucks  fuck you  piece of shit iphone man  y'all disappoint me 
933,0,1.0,safari just crashed on me and i didn't have any tabs open wtf 
934,0,1.0,hey  how about you guys make a charger that lasts more than 2 fucking weeks
935,0,1.0,   that coffee's not even fair trade!
936,0,0.5833," emojis en mac, pleaaaase!  ((("
937,1,0.6796,got some stuff  store  amp   for men  fashionshowmakl
938,0,1.0,rt  hey  how about you guys make a charger that lasts more than 2 fucking weeks
939,1,0.6774,rt  my  autocorrect changes muslim to awesome and i'm okay with that
940,0,1.0,"rt  hey  why is my phone dying when it's on the charger  
ur stuff sucks"
941,0,1.0,man the  app on  tv is some hot garbage 
942,0,1.0,"if you have an ipad 2, don't update it to ios8, it's buggy and slow!  apple "
943,0,1.0, fix your ios8 garbage software mix in an update asap
944,0,0.6661,what the hell 
945,0,1.0,"cgk had laptop prob today     local  , useless  tech support, useless  1 hr at genius bar, useless   buy a pc next time?"
946,1,0.6769,   thank you good coverage w  nofear
947,1,0.6884,rt     thank you good coverage w  nofear
948,1,1.0, thanx! big  thanx goes 2   amp   on the ground  ferguson2nyc  blacklivesmatter  icantbreathe
949,0,1.0,"the silicone on my case is peeling, wtf "
950,0,1.0,"y'all petty as hell, "
951,0,1.0,"  what a nice piece of crap you've created  great job  pay more, get less,  crapple  fail"
952,0,1.0,fuck u 
953,0,1.0,   iosissues   more issues  now safari  i want jobs quality control back  
954,0,1.0,since when did  stop replacing iphone units due to defect? just because i have some scratches on my phone doesn't mean i dropped it 
955,0,1.0, on hold 56 min    
956,0,1.0,my phone is plugged in and losing battery  thanks 
957,0,0.6742,"hitting below the belt!  'deleted' rivals' music from ipods, court hears    musicnews"
958,0,0.5667,ha ha  just reported that the 'lie in' at  was more organized then the normal big crowds that they're use to  shutitdown
959,0,1.0, duck off
960,0,0.6517,how tf do u even get lasagna and laryngitis mixed up wtf 
961,0,1.0,   yooo fam it's been 48 hours where's my email back i need that  album when it drops
962,0,0.6807," bs that us purchased iphone 5 not covered by battery replacement program ( in india  arbitrary, unfair  fix!"
963,0,0.6646,protestors taking over an  store   really?  can't find a government office or something that will make change 
964,0,0.6656,rt  even the   nyc flagship store wasn't spared a visit from the  ericgarner protests  
965,0,0.7087," what is my iphone not know the difference between too, two  amp  to"
966,0,0.648,my laptop wont fucjing turn on or charge i didng pay 10000000000 for this 
967,0,1.0,yo you aint shit 
968,0,0.6904,my calls wit amanda keep ending  fix urself
969,0,0.7021,rt  my calls wit amanda keep ending  fix urself
970,1,0.6773," apple to expand  retail in  india by opening 500 new stores  
 
 "
971,0,1.0,  my phone does it automatically for some reason  kinda dumb  thanks 
972,0,1.0,i can't queue songs on an iphone    fixit
973,1,0.6773,rt  my  autocorrect changes muslim to awesome and i'm okay with that
974,0,0.6722,  you know what  sucks ?  stores have had these locks weeks before many who preordered   smh
975,0,1.0,i'm still mad 
976,0,1.0,  do you by accident have me blocked or?
977,0,1.0,you'd think safari would work well since it's an apple product but no it's been freezing constantly  such crap products 
978,0,1.0,khloe kardashian has a black iphone 6 but i still don't have mine???     whats going on huh? picking favorites? you biased fucks
979,0,1.0,real tired of my charger breaking every month 
980,0,1.0,rt  real tired of my charger breaking every month 
981,0,1.0, fix os x please 
982,0,1.0,my messages aren't sending    tf is going on
983,0,1.0, aapl corrupt apple exec sentenced to 1 year in prison   
984,0,1.0,  apple corporate raiders selling weak products that stop working within weeks amp apple gets out of warranty by claiming dampness
985,0,0.6672,rt  my messages aren't sending    tf is going on
986,1,0.6708, i think steve jobs would have been proud   icantbreathe 
987,0,1.0,  maybe stop being a whore for once and sleep
988,0,1.0,my notifications are so messed up thank u 
989,0,1.0,"  it works again fucker, not being a hoe if it's only one person smd"
990,0,1.0,  you are very hostile tn
991,1,0.6708,   are the world's most in demand employers 
992,0,0.8539,   ok yall need to reverse my phone back to ios 7 bc i can't do this anymore
993,0,1.0,frustrated after unsuccessfully trying to fix outgoing smtp configuration   lt 3  but this is unacceptable  yosemiteproblems  apple  help
994,0,0.7079, hey  why is this happening to my phone
995,0,0.6755, i'm so done with your products like what kind of a facetime call is this  
996,0,0.6544,the world's first murder via facetime thank you for this innovation  
997,0,1.0,rt  the world's first murder via facetime thank you for this innovation  
998,0,0.6884,rt  the world's first murder via facetime thank you for this innovation  
999,0,1.0,   i don't think the '59' should be so close to the '00' when setting an alarm on an iphone  many times i have fallen victim to this 
1000,0,0.6672,rt  the world's first murder via facetime thank you for this innovation  
1001,0,1.0,rt  wut?  can i have my money back? kthx 
1002,1,0.6723,"please  replace java for another language  follow  example, innovate!"
1003,0,0.6672,   apparently even the info if a bug is going to be fixed must be kept secretly  apple says f    you to devs 
1004,1,0.5383, aapl apple's iphone 6 lead times still longer than previous models   
1005,0,0.6705,the company crushing  and samsung in china is making an amazing super cheap phone  
1006,0,1.0,  nigga fuck yo couch lol
1007,1,1.0,rt  my  autocorrect changes muslim to awesome and i'm okay with that
1008,0,0.6796,when you request custom gift wrap from      don't do it     
1009,0,1.0,"facebook ceo mark zuckerberg criticizes apple  aapl  aapl 
"
1010,1,0.6884,can  survive the 2014 holiday? investors say yes   
1011,0,0.6708,"apple could face iphone 6 shortages next year  aapl  aapl 
"
1012,1,0.7443,rt  can  survive the 2014 holiday? investors say yes   
1013,0,0.6888, can you fix your devices!!! some albums are not available on itunes i download illegal and this happens  
1014,1,0.6579, aapl  survive the 2014 holiday? investors say yes     nyc  california  sanfrancisco  tech  christmas2014
1015,1,0.7443,rt  can  survive the 2014 holiday? investors say yes   
1016,0,0.7079,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
1017,0,1.0,can  stop making their os installations so damn bloody difficult stop asking me to clear space from my hard disk
1018,0,0.6661,"rt  apple's dilemma with apple tv   aapl  aapl 
"
1019,0,1.0,dear   where the ever lovin' heck did you put the navigation arrows in the itunes store? do you even use your own software?
1020,0,1.0," bought a new iphone 6, never gets reception in the same places my 4s did and battery life is worse   nomoreapple"
1021,1,1.0,thank you to the nice lady at  in  regentsstreet for helping me grab my phone today  _  you are a life saver!
1022,0,1.0,nigga my phone has froze 3 times today  amp  it's not even 11 am tf 
1023,0,1.0,rt  hey  the battery of my iphone drops down like my cock when i see a gay porn on the xvideos' main page  fix this shit!
1024,0,1.0,rt  hey  the battery of my iphone drops down like my cock when i see a gay porn on the xvideos' main page  fix this shit!
1025,0,1.0,rt  when you request custom gift wrap from      don't do it     
1026,0,0.7018,'  facebook ceo mark zuckerberg criticizes apple   his iphone 6  bend! lol 
1027,0,1.0,who annoys me more  or    here i come for a galaxy s5
1028,0,1.0,left the hoos we 100  now got 50 iphones are dire  suck ur mum
1029,0,0.6789,rt  left the hoos we 100  now got 50 iphones are dire  suck ur mum
1030,0,1.0,rt  hey  the battery of my iphone drops down like my cock when i see a gay porn on the xvideos' main page  fix this shit!
1031,0,0.6876,"  and done i should have won like 5 times alreadt, whats the deal "
1032,1,0.6970000000000001,ubs sees more apple inc (aapl) iphone sales   aapl
1033,0,1.0,rt  hey  the battery of my iphone drops down like my cock when i see a gay porn on the xvideos' main page  fix this shit!
1034,0,0.6613,i was having wireless drop off connections issues (net interruptus) with my macbook pro  upgraded to yosemite  problems disappeared  
1035,0,1.0, why is flag next to delete in email? wouldn't it make more sense next to mark as unread on the other side? accidentally deleting
1036,1,1.0,"major crisis avoided  you guys were able to restore my daughter's   iphone  great service, thanks   5starservice"
1037,1,0.6927,apple inc's brand value jumped 21     here are 3 companies soaring even       aapl
1038,0,1.0, kill yourself 
1039,0,1.0,it's been over a month of store visits and calls and still my iphone doesn't receive texts from non  or  customers  fail
1040,0,1.0,not sure who is worse   vacations or 
1041,0,0.7113,"dear  , please find a solution to this, it happens with all of your cords  "
1042,0,1.0,' get your shit together or i'll guy a samsung galaxy s5  
1043,0,1.0,rt  ' get your shit together or i'll guy a samsung galaxy s5  
1044,1,0.6585, aapl here's the perfect gift for any apple fan   
1045,0,1.0,rt  ' get your shit together or i'll guy a samsung galaxy s5  
1046,1,0.6579,apple inc's brand value jumped 21     here are 3 companies soaring even       aapl
1047,0,1.0,why are your phone chargers so terrible  fix this 
1048,0,1.0,rt  why are your phone chargers so terrible  fix this 
1049,0,1.0, y'all shitty
1050,0,0.6579,    128 iphone6plus and 128 iphone6 (lots of cash spent) help   please!
1051,0,1.0,it shouldn't take a whole week to replace my harddrive  this is ridiculous i have homework to do
1052,0,1.0,"no  no! when i make an i phone album i want it to stay on phone, not be removed when camera roll cleared   get it together!"
1053,0,1.0,"no  no! when i make an i phone album i want it to stay on phone, not be removed when camera roll cleared   get it together!"
1054,1,1.0,"happily,  restored my faith in them today at their arndale store following my earlier complaint "
1055,0,1.0,"who in the hell  thought, let's put the volume display in front of a video  absolutely dumb  miss video every time you adjust volume "
1056,0,1.0,just had to buy a replacement phone charger for my son's iphone   40  that's why i'll never buy and  product for myself  just greedy 
1057,0,0.6826,"besides buying basic necessities  gas, groceries, etc,  shutitdown by not buying from      ferguson"
1058,0,1.0,thanks for pushing me into  yosemite  it has been the  worst so slow and clunky   cantgoback  misssnowleopard  whathappened
1059,0,1.0,"  family in app purchase approvals broken since friday? you might have some very unhappy, money losing developers come monday "
1060,0,1.0, the no caller id thing is scary as heck and i suggest you stop it
1061,0,1.0, on apple you seem to need a us bank card to do that    i hate you
1062,0,1.0,my t mobile apple cellular hell!     iphone6  iphone6plus  apple  tmobile  tech 
1063,0,1.0,hate  so much  ruin my life
1064,0,1.0,that yosemite update is so annoying i regret installing it  _   sort out your shit bro
1065,1,0.6759,  you have to do an android version     or i'll change to  
1066,0,0.6927,fuck u  ur chargers are made like shit
1067,0,1.0, you're not even the real fucking apple company what the fuck am i supposed to do
1068,0,0.6681,t mobile iphone calling problem work around    tmobile   apple  iphone6  tech 
1069,0,0.6509999999999999,die ins staged  and  gives me food for thought and peaceful demonstrations   thinkbeforeyoubuy
1070,1,0.5025," watch's high priced fashion focus on the mark, survey says   snrtg  bmrtg  btrtg"
1071,1,0.7502,mobile companies really need to learn from   they don't roll out phones left right  amp  center and yet have strong fan following
1072,0,1.0,my phone is so slow now that i updated to ios 8 im so angry  fix this
1073,0,1.0, yo when ya coming out with the charger case for the 6? hurr up
1074,0,1.0,i have been through about 18 iphone 5 chargers     
1075,0,1.0,rt  i have been through about 18 iphone 5 chargers     
1076,0,0.5239,"the iphone 6 autocorrects beyonc   to the proper spelling with capitalization and the accent  thank you  , took you long enough "
1077,1,0.6709999999999999,review  harman kardon esquire mini is the best iphone speakerphone you         aapl  esquiremini  harmankardon
1078,1,0.7113,dear  thank you for inventing brightness dimmers for iphones because my hungover self could not handle it otherwise
1079,0,0.6505, too bad your addition does nothing to improve the non existent customer service of       fail
1080,0,0.7364, i cannot see the airplay icon on my macbook air in order to show whats on my computer screen onto my tv through apple tv
1081,1,0.4872, love  applepay and its security features   pls  make it work with itunes 2 eliminate need for my cc info  i'll pay ahead   payitsafe
1082,0,0.5049,"geez  i will have my mac by the 3rd of january, i won't postpone any longer "
1083,0,1.0, i kinda feel sorry for  tho   goodjob with your last product guys!
1084,0,0.745,"terrible service at  store in bethesda, md  second time  will buy my new ipad  amp  cover ( 950 ) at   "
1085,0,0.6598,get the gaming nerd ads off the sec championship game 
1086,0,1.0,just another reason to hate 
1087,0,1.0,apple makes bad chargers  the  genius said wrap it in electrical tape  i wonder what jony ive thinks of that  
1088,1,0.6614,  bad eyesight is for pc and android users 
1089,0,1.0,"   jesus, why did they create extensions at all? lighten up apple "
1090,0,1.0,finally updated to ios 8   this happened ha weird glitch fix it please  
1091,0,0.6796,  i wrapped my charger and it began smoking  do better apple 
1092,0,0.7244, encourages this marxist bs that   isis   gave order 2 not arrest marxist dupes trespass?  pantsupdontloot
1093,1,0.5043,bought new  earpodstm
1094,0,0.6801,"dear  if you are going to copy  in your stores   when someone makes an appointment, use it  dipshits"
1095,0,1.0,dear  can yall please stop making yall chargers cheap pieces of shit i'm tired of having to replace them every 3 monthd
1096,0,1.0,rt  dear  can u please stop making yall chargers cheap pieces of shit i'm tired of having to replace them every 3 months
1097,0,0.6833, smd with us weak as phone b!!!
1098,0,1.0,trash  
1099,0,1.0,lmao oh my god why the fuck did it autocorrect it from 'gonna' to 'finna' ahahahah  u ghetto child ass youuu 
1100,1,1.0,thank you   applesantamonica for fixing my friend's phone in less than 2 hours free of charge  you guys are the best 
1101,0,1.0,dear   wow! you really made itunes suck! please stop updating it and making it worse than it was before  thank you 
1102,1,1.0,  its good to see you doing these videos on apple ii and doing possible  related projects is all very exciting 
1103,0,1.0,rt  why my chargers always get necks  amp  shit 
